PLACE
Ottawa ON and Hull QC
Grand Forks BC
Wellington BC
Cranberry BC
Saint John River Basin NB
Fernie BC
Frank AB
Carbonado BC
Edmonton AB
Calgary AB
Upper Arrow Lake BC
Toronto ON
Red River MB
Nova Scotia
Spences Bridge BC
Vancouver Island (BC)
Quebec City QC
Notre-Dame-de-la-Salette QC
Chester NB
Burnaby and New Westminster BC
Prairie Provinces
Spanish River ON
Rogers Pass BC
St-Alphonse-de-Bagotville QC
Coucoucache QC
Cochrane ON
Regina SK
Eastern Canada
Lakes Huron
Newfoundland coast
Labrador
St. Lawrence River QC
Hillcrest AB
North Saskatchewan River AB and SK
Nanaimo BC
Cooper Mine
Northeastern New Brunswick
Ottawa ON
Winnipeg MB
Cochrane and Matheson ON
New Waterford NS
Northwestern British Columbia
Halifax and Dartmouth NS
Across Canada
Pictou County NS
Trenton ON
British Columbia
Southwestern Ontario
Southeastern Saskatchewan
Icelandic River and Fisher River MB
Saint John River
Montreal QC
Canning NS
Waswanipi reserve QC
Southern Alberta
Grand Falls NL
Upper Gagetown and Burton NB
Lake St. Clair ON
Saskatchewan and Alberta
Montreal and Westmount QC
Emerson MB
Goulais River ON
Northern British Columbia
Whitedog Lake ON
Come by Chance NL
Duck Mountain and Swan River MB
Saint-Romuald QC
Linton QC
Sarnia ON
Lethbridge
Louiseville
Central and Southern Alberta
Norman Wells NT
Ontario and Manitoba
Courtland ON
Lesser Slave Lake region AB
Saguenay region QC
Saint-Basile-le-Grand QC
Dundas ON
Albany and Attawapiskat River ON
Niagara Falls ON
Yukon to Ontario
Dryden ON
Montmartre SK
Liard River NT
Northern Manitoba
Radisson QC
Saint-Jacques QC
Sudbury ON
Southwestern British Columbia
Gulf of St. Lawrence QC
Saint-Léonard d'Aston QC
Ungava Peninsula QC
Newfoundland
Old Crow YT
Harrow ON
British Columbia to Ontario
Banff AB
Hagersville ON
Vancouver Harbour BC
La Baie QC
Sainte-Anne des Plaines QC
St.-Amable QC
Western Alberta
Woodstock NB
Northumberland Strait (NS and PE)
Southern Ontario
Joe Rich and Southern British Columbia
Oka QC
Madeleine Islands QC
Southern Alberta and Saskatchewan
Bugaboo Glacier Provincial Park BC
Notre-Dame de Pierreville QC
Chaudière River QC
Niverville MB
Betsiamites
Red Deer AB
St. Lazare MB
Saudi Arabia
Off Cape Beale BC
Kinsella AB
Southern New Brunswick
Maskinongé QC
Jarvis ON
Near the North Pole NU
Canso NS
Vernon BC
Maritime Provinces
Grand Coulee SK
Central Ontario
Haines AB
Lethbridge AB
Corunna ON
Montréal QC
Elmira ON
Port au Choix NL
Peace River AB
Sainte-Brigitte-de-Laval
Port-aux-Basques NL
Hay River NT
Plymouth NS
Attawapiskat ON
Longlac ON
Prairies Provinces and Ontario
Oakville MB
Yukon Rivers YT
Yellowknife NT
Avalon and Burin Peninsulas and Bonavista
St. John's NL
Prince Edward Island and New Brunswick
Upper Saint John River Valley NB
Shubenacadie NS
Saskatchewan
Quebec
Swan River MB
Truro NS
Windsor ON
Quebec and Ontario
Kirkland Lake ON
Alberta to Maritimes
Montreal and area QC
Southern ON
Plaster Rock NB and Lower St. Lawrence Region QC
Southern Manitoba
Sydney NS
Southwestern Manitoba
Aylmer QC
Salmon Arm BC
Avalon area of Newfoundland and Labrador
Poplar Bay AB
Hervey Junction QC
Blanc Sablon QC
North Central Saskatchewan
Western MB
Southeastern British Columbia
Sahtu Region of the Northwest Territories
Burin Peninsula NL
Hamilton ON
Sunny Valley AB
Grande Prairie AB
South Dumfries ON
Flat Bay NL
Grey County
Timmins and Dufferin County ON
Atikokan ON
Red River
Lesser Slave Lake area AB
Nechako River BC
Southwest Alberta
Bay of Fundy NB
Durham ON
Southern British Columbia
South-Central Saskatchewan
Ontario and Quebec
Assiniboine
Timmins ON
Northwest of Matagami QC
Northwest Ontario
Iroquois Falls
Hummingbird Creek BC
Les Éboulements QC
Wood Buffalo National Park AB
Ontario
45 miles southwest of the islands of Saint-Pierre-et-Miquelon
Saint John River NB
Kangiqsualujjuaq QC
Quebec and New Brunswick
Eastern Ontario and Quebec
Swan Hills AB
Northern Ontario
Portage la Prairie MB
Tibbet Lake NT
Greater Vancouver Area
Peggy's Cove NS
Barrie ON
Southern BC
Taylor BC
Terrace BC
East of Lake Winnipeg MB
Melita MB
Thamesville ON
La Ronge SK
Beardmore ON
Burwash Landing YT
Kenora ON
Badger NL
Clearwater AB
Drummondville QC
Across Toronto
Prince Edward Island
Balmoral and Val d'Amour areas in Restigouche County NB
Vancouver BC
Little Saskatchewan First Nation Reserve MB
Glacier National Park BC
St-Hilaire QC
Passmore BC
Pine Lake AB
Chetwynd BC
Walkerton ON
Vanguard SK
Eastern and Northern Coastline of New Brunswick
Peace River area BC
Morley
Northeast and Central British Columbia
New York City
Southern coast of Newfoundland
Brookdale MB
Notre-Dame-du-Lac QC
Northern Alberta and Conklin
Montreal Lake SK
Attawapiskat First Nation ON
Municipalities of Ignace
Southeast MB
Kingsville ON
Peerless Lake
Turnor Lake SK
Hawes/Patuanak SK
Crutwell
Nemiscau region
Near community of Sheshatshui and town of North West River NL
Kee-Way-Win FN; Townships of Terrace Bay and Schrieber; Village of Rossport; Pays Plat FN; Deer Lake FN
Brantford ON
Western Canada
Tyendinaga Township First Nation ON
Oxford and Truro NS
West Coast of Newfoundland
Manitoba
Eastern Passage
Southeastern British Columbia and Southwestern Alberta
The Bois-Francs
Halifax NS and Charlottetown PE
Vancouver Island and Southwestern British Columbia
South Central Manitoba
The Pas MB
Estevan SK
Edmundston NB
East Indian Ocean
Kings County PE
North Vancouver BC
Kashechewan ON
Fort Good Hope NT
Bridgewater NS
Chisasibi QC
Chibougamau and James Bay QC
Cumberland House Cree First Nation SK
Kelowna BC
Stephenville NL
Abbotsford BC
Glovertown NL
Delta BC
Red Earth SK
Slocan River BC
Mistissini QC
Aklavik NT
Tumbler Ridge BC
Nordegg AB
Cariboo-Chilcotin BC
Galiano Island BC
Boisbriand QC
Amherstburg ON
Sainte-Anne-des-Plaines QC
Saint-Joseph et Vallée QC
